,store_name,branch,area,tel,address,latitude,longitude,category,review_cnt,big_cate,mean_score,store,user,score,lifestyle,ratio
2929,블리스브라운,,경기구리시,031-567-3800,경기도 구리시 교문동 622-3,37.580615,127.129056,카페|커피,1,카페,4,196165,391794,4,커피 한잔의 낭만파,0.404100001
2930,메종드카페,,제주서귀포시,070-7796-6677,제주특별자치도 서귀포시 서호동 1553-7,33.248713,126.514996,카페,1,카페,5,142655,149905,5,커피 한잔의 낭만파,0.404100001
2931,비르투오소,,서울마포구,010-5752-3994,서울특별시 마포구 연남동 260-48,37.5609,126.925,플라워카페|카페,3,카페,3.333333333,196456,388218,3,커피 한잔의 낭만파,0.404000014
2932,리스너,,대구남구,010-7327-0072,대구광역시 남구 대명동 856-1,35.8365,128.577,디저트카페|카페,1,카페,5,125225,227105,5,커피 한잔의 낭만파,0.403800011
2933,K375,,서울광진구,02-463-3368,서울특별시 광진구 화양동 3-75,37.543139,127.071265,cafe|수제케이크,6,카페,3.166666667,9062,391794,4,커피 한잔의 낭만파,0.403699994
2934,Neighbourhood,,경남창원시마산합포구,010-9119-0029,경상남도 창원시 마산합포구 해운동 5-83,35.180227,128.559423,바닐라라떼|카페,1,카페,5,9874,139046,5,커피 한잔의 낭만파,0.403400004
2935,올모스트홈 카페,아트선재센터점,서울중구,02-734-2626,서울특별시 종로구 소격동 144-2,37.579422,126.981841,쑥차라떼|한옥카페,4,카페,3.25,298338,291745,4,커피 한잔의 낭만파,0.403400004
2936,베이커리 밤마을,,충남공주시,041-853-3489,충청남도 공주시 금성동 184-5,36.4646,127.123,베이커리|카페,3,카페,4,177064,222718,4,커피 한잔의 낭만파,0.403299987
2937,LITE LANE,,서울광진구,02-2122-1233,서울특별시 광진구 자양동 17-1,37.541192,127.065956,팬케이크|카페,3,카페,4.333333333,9460,386997,3,커피 한잔의 낭만파,0.403200001
2938,메이지커피,,서울관악구,0508-4200-8050,서울특별시 관악구 신림동 518-11,37.486456,126.913458,루프탑|카페,2,카페,4,142450,247421,5,커피 한잔의 낭만파,0.403200001
2939,노노카페,동탄1호공원점,경기화성시,,경기도 화성시 영천동 670-2 화성시니어클럽,37.205473,127.106525,커피|카페,1,카페,3,68161,250513,3,커피 한잔의 낭만파,0.403200001
2940,아이언브릭,,대전유성구,070-4231-0305,대전광역시 유성구 죽동 718-1,36.371875,127.338638,카페|로스팅,1,카페,3,262624,197963,3,커피 한잔의 낭만파,0.402799994
2941,네이비스 웨이브 커피,,대전유성구,042-335-5283,대전광역시 유성구 봉산동 197-1,36.437927,127.386073,카페|아인슈페너,4,카페,4.75,67769,51021,5,커피 한잔의 낭만파,0.40259999
2942,러프빵집,,대전유성구,042-935-5884,대전광역시 유성구 관평동 1262,36.422875,127.392303,베이커리|더치커피,1,카페,5,120457,785602,5,커피 한잔의 낭만파,0.402399987
2943,블루아일,,경기고양시덕양구,070-4221-4868,경기도 고양시 덕양구 원흥동 648-1,37.652741,126.874578,라떼|카페,3,카페,4.333333333,196046,259207,4,커피 한잔의 낭만파,0.4023
2944,100 Sheets,,대전중구,,대전광역시 중구 대흥동 409-17,36.3251,127.425,수플레|카페,2,카페,3,94,583035,4,커피 한잔의 낭만파,0.402200013
2945,구루몽,,경기남양주시,031-567-9997,경기도 남양주시 도농동 434,37.605955,127.156121,베이커리카페|카페,8,카페,4.25,37969,218673,4,커피 한잔의 낭만파,0.402200013
2946,메모리팩토리,,세종아름동,044-868-9211,세종특별자치시 아름동 9,36.521699,127.248599,브런치카페|카페,2,카페,2,142098,64351,1,커피 한잔의 낭만파,0.402200013
2947,대충유원지,,서울마포구,070-4799-5640,서울특별시 마포구 연남동 570-28,37.5588,126.92,와플|카페,1,카페,5,87592,32143,5,커피 한잔의 낭만파,0.40169999
2948,갤러리카페 엔소,,서울강남구,02-451-2342,서울특별시 강남구 자곡동 271-11,37.481045,127.102833,갤러리카페|카페,3,카페,1,21253,332492,1,커피 한잔의 낭만파,0.401600003
2949,앤티크커피,,서울마포구,070-8845-3702,서울특별시 마포구 합정동 370-2,37.546497,126.914296,앙버터|카페,3,카페,4.666666667,267720,32143,4,커피 한잔의 낭만파,0.401499987
2950,멜리타커피,,경남김해시,070-8688-1979,경상남도 김해시 구산동 308-14,35.244854,128.872223,핸드드립|카페,1,카페,4,143826,14317,4,커피 한잔의 낭만파,0.401199996
2951,이디야,,서울강동구,02-476-9876,서울특별시 강동구 천호3동 397-74,37.541632,127.130838,민트초코빙수|카페,1,카페,1,323778,27703,1,커피 한잔의 낭만파,0.401199996
2952,미르마르,,강원강릉시,033-653-3130,강원도 강릉시 견소동 287-74,37.7724,128.947,루프탑|카페,2,카페,4.5,157094,284695,5,커피 한잔의 낭만파,0.401199996
2953,요거프레소,,서울강서구,010-3996-3654,서울특별시 강서구 화곡동 1115-8,37.553514,126.852071,요거트|카페,1,카페,4,302672,198050,4,커피 한잔의 낭만파,0.40110001
2954,엔제리너스,마포롯데캐슬점,서울마포구,02-713-5189,서울특별시 마포구 공덕동 467 롯데캐슬 지하1층,37.544594,126.950714,커피|카페,1,카페,2,278034,27703,2,커피 한잔의 낭만파,0.400999993
2955,롤링핀,,서울서초구,02-599-0668,서울특별시 서초구 방배동 751-3,37.497875,126.985394,식빵|카페,3,카페,3.666666667,122804,133993,4,커피 한잔의 낭만파,0.400999993
2956,비스킷플로어,,서울노원구,,서울특별시 노원구  공릉동 561-22,37.623244,127.077594,카페|마들렌,6,카페,3.333333333,196923,150353,4,커피 한잔의 낭만파,0.400900006
2957,블레스롤,,경기수원시영통구,031-212-0818,경기도 수원시 영통구 이의동 1321,37.293836,127.05213,아이스크림|카페,2,카페,3,195831,317295,3,커피 한잔의 낭만파,0.40079999
2958,딥블루레이크,,서울마포구,02-323-8532,서울특별시 마포구 망원1동 411-12,37.555814,126.905658,카페|로스팅,7,카페,4,112098,68632,4,커피 한잔의 낭만파,0.40079999
2959,로우 커피 스탠드,,서울성동구,010-8636-3343,서울특별시 성동구 성수동1가 8-16,37.5472,127.047,테이크아웃카페|커피,8,카페,4.625,122234,166,4,커피 한잔의 낭만파,0.400700003
2960,스타벅스,,서울금천구,02-758-8765,서울특별시 금천구 독산동 291-1,37.468941,126.895745,카페|라떼,4,카페,3.5,243560,913037,3,커피 한잔의 낭만파,0.400700003
2961,대림창고,,서울성동구,02-499-9669,서울특별시 성동구 성수2가 322-32,37.541973,127.056404,갤러리카페|카페,29,카페,3.517241379,83787,163884,4,커피 한잔의 낭만파,0.4005
2962,마얘,,서울서초구,02-749-1411,서울특별시 서초구 반포동 106-6,37.498918,126.997634,프랑스|디저트,19,카페,3.578947368,129490,33190,4,커피 한잔의 낭만파,0.400400013
2963,애월더선셋,,제주제주시,010-5409-5943,제주특별자치도 제주시 애월읍 곽지리 1381,33.456033,126.308842,브런치카페|카페,17,카페,3.823529412,267358,728692,4,커피 한잔의 낭만파,0.400000006
2964,어반라운지,,전북전주시덕진구,010-2511-5512,전라북도 전주시 덕진구 우아동1가 1120-5,35.825782,127.176401,카페|밀크티,1,카페,3,272653,131358,3,커피 한잔의 낭만파,0.399899989
2965,브랜뉴 하이몬드,,서울강동구,02-478-2402,서울시 강동구 성내동 43-1,37.536534,127.126184,베이커리|카페,6,카페,3.833333333,194539,129333,4,커피 한잔의 낭만파,0.399699986
2966,브라우니30,,경기성남시분당구,031-714-7030,경기도 성남시 분당구 정자동 66-16,37.369076,127.111798,브라우니|cafe,1,카페,3,194289,744,3,커피 한잔의 낭만파,0.399699986
2967,그림같은빵집,,강원춘천시,,강원도 춘천시 동면 월곡리 246,37.920726,127.805842,빵집|카페,8,카페,4.375,45288,243883,4,커피 한잔의 낭만파,0.399399996
2968,브라이언스커피,,서울강남구,02-529-6399,서울특별시 강남구 도곡동 457,37.483923,127.045828,로스터리카페|커피,3,카페,5,194456,215649,5,커피 한잔의 낭만파,0.399199992
2969,애월더선셋,,제주제주시,010-5409-5943,제주특별자치도 제주시 애월읍 곽지리 1381,33.456033,126.308842,브런치카페|카페,17,카페,3.823529412,267358,392840,3,커피 한잔의 낭만파,0.399199992
2970,인프루트,,경북칠곡군,010-2826-7811,경상북도 칠곡군 왜관읍 왜관리 756-1 MS빌딩 1층,35.98431,128.403268,카페,1,카페,4,331197,150132,4,커피 한잔의 낭만파,0.399199992
2971,도렐,,제주서귀포시,064-766-3008,제주특별자치도 서귀포시 성산읍 고성리 297-1,33.449984,126.918358,카페|위스키,9,카페,4,95161,593182,2,커피 한잔의 낭만파,0.399100006
2972,슬로울리 인 무학,,대구수성구,010-9188-8473,대구광역시 수성구 지산동 761,35.8317,128.629,카페|커피,1,카페,4,245276,745622,4,커피 한잔의 낭만파,0.398999989
2973,망치커피,,광주북구,010-3415-0014,광주광역시 북구 문흥동 741-20,35.1767,126.917,핸드드립|카페,1,카페,3,138196,85130,3,커피 한잔의 낭만파,0.398999989
2974,네임드커피,,경기고양시일산동구,031-932-2080,경기도 고양시 일산동구 마두동 906-5,37.661487,126.787089,커피|카페,3,카페,3.333333333,67780,754864,3,커피 한잔의 낭만파,0.398799986
2975,이디오피아집,,강원춘천시,033-252-6972,강원도 춘천시 근화동 371-3,37.873573,127.71129,원두커피|카페,2,카페,3,324591,180519,3,커피 한잔의 낭만파,0.398699999
2976,비포블루밍,,서울마포구,02-332-5517,서울특별시 마포구 동교동 148-9 3층,37.559611,126.925061,카페,1,카페,3,198362,177278,3,커피 한잔의 낭만파,0.398699999
2977,공미학,,서울서초구,02-6462-9000,서울특별시 서초구 서초동 1564-1 그룹메가타워 1F,37.488682,127.012443,베이커리카페|루프탑,2,카페,4.5,33620,313348,5,커피 한잔의 낭만파,0.398600012
2978,오르에르,,서울성동구,02-462-0018,서울특별시 성동구 성수동1가 16-39,37.543495,127.051382,카페|얼그레이,7,카페,3.142857143,291041,393579,3,커피 한잔의 낭만파,0.398499995
2979,마키아티 플러스,,서울강남구,02-547-8511,서울특별시 강남구 신사동 648-6,37.524436,127.03692,밀크티|카페,2,카페,5,130676,138679,5,커피 한잔의 낭만파,0.398200005
2980,밀당,,광주남구,070-4320-3526,광주광역시 남구 양림동 318,35.138603,126.915216,디저트카페|카페,3,카페,3.666666667,162413,292025,3,커피 한잔의 낭만파,0.398200005
2981,띵크커피,,부산해운대구,051-664-6860,부산광역시 해운대구 우동 1468,35.171799,129.129074,커피|카페,2,카페,5,117600,366772,5,커피 한잔의 낭만파,0.398099989
2982,모디스트임팩트,,세종조치원읍,044-863-4696,세종특별자치시 조치원읍 원리 141-47,36.601936,127.296513,카페|라떼,2,카페,5,148788,294618,5,커피 한잔의 낭만파,0.398000002
2983,라라브레드,한남점,서울용산구,1800-3430,서울특별시 용산구 한남동 641-6,37.532867,127.00539,브런치카페|카페,15,카페,4.8,118035,115161,5,커피 한잔의 낭만파,0.398000002
2984,낭만카페,,전남여수시,061-661-1188,전라남도 여수시 고소동 291-1,34.738745,127.740377,루프탑|카페,6,카페,3.833333333,65603,239796,4,커피 한잔의 낭만파,0.397899985
2985,마메손,,경남진주시,055-921-7502,경상남도 진주시 중안동 16-1,35.192377,128.080343,플라워카페|카페,2,카페,4.5,128387,286165,4,커피 한잔의 낭만파,0.397700012
2986,어퍼센트,,부산북구,070-8777-0856,부산광역시 북구 구포동 1007-14,35.2038,129,앙버터|카페,1,카페,3,273904,28339,3,커피 한잔의 낭만파,0.397599995
2987,마당플라워 카페,,서울중구,02-743-0724,서울특별시 종로구 익선동 166-23,37.573682,126.990225,플라워카페|카페,6,카페,3.5,127153,8272,4,커피 한잔의 낭만파,0.397500008
2988,바다정원,,강원고성군,033-636-1096,강원도 고성군 토성면 용촌리 59-1,38.230976,128.583677,카페|커피,7,카페,4.142857143,164208,370681,4,커피 한잔의 낭만파,0.397500008
2989,버터컵,,대전서구,042-476-7789,대전광역시 서구 탄방동 707,36.348401,127.387217,카페|디저트,1,카페,4,175505,213133,4,커피 한잔의 낭만파,0.397300005
2990,메가커피,구리역점,경기구리시,031-555-2341,경기도 구리시 인창동 672-1,37.604747,127.141198,커피|카페,1,카페,4,141876,247859,4,커피 한잔의 낭만파,0.397000015
2991,서브웨이,,서울송파구,02-425-5582,서울특별시 송파구 잠실동 184-7,37.511351,127.083174,샌드위치|미트볼,2,카페,4,217541,641859,4,커피 한잔의 낭만파,0.397000015
2992,스타벅스,,서울용산구,02-758-8191,서울특별시 용산구 청파동3가 111-35,37.5447,126.967,카페|망고,3,카페,4.666666667,243326,284767,5,커피 한잔의 낭만파,0.396800011
2993,그라운드헤븐,,경남진주시,055-758-2231,경남 진주시 초전동 1229-6,35.215681,128.113051,커피|카페,4,카페,4.25,44163,132643,5,커피 한잔의 낭만파,0.396800011
2994,라뜰리에 김가,,강원춘천시,033-252-5756,강원도 춘천시 동면 만천리 326-3,37.884397,127.777994,빵집|카페,11,카페,3.363636364,117996,637883,3,커피 한잔의 낭만파,0.396699995
2995,모도리양과점,,경기고양시일산동구,010-2267-4112,경기도 고양시 일산동구 정발산동 1274-2,37.67017,126.784998,마카롱|카페,2,카페,4,148605,4577,5,커피 한잔의 낭만파,0.396699995
2996,성북동 연우재,,서울성북구,010-6315-1790,서울특별시 성북구 성북동1가 61,37.5894,127.004,갤러리카페|카페,3,카페,5,223188,917558,5,커피 한잔의 낭만파,0.396699995
2997,미미미,,서울용산구,02-2012-4450,서울특별시 용산구 한강로3가 40-999,37.529704,126.965763,디저트카페|카페,6,카페,3.833333333,157311,284357,4,커피 한잔의 낭만파,0.396600008
2998,에브리선데이,본점,세종연서면,044-868-2511,세종특별자치시 연서면 용암리 25-1,36.602303,127.233932,카페|로스팅,2,카페,4,276874,389025,4,커피 한잔의 낭만파,0.396499991
2999,싸프란겔,,서울강남구,02-501-8728,서울특별시 강남구 대치동 899-2,37.5027,127.052,카페|티라미수,1,카페,4,255829,361582,4,커피 한잔의 낭만파,0.396400005
3000,꼬메노,,서울광진구,02-468-5177,서울시 광진구 화양동 16-24,37.545563,127.069073,쇼콜라|카페,2,카페,4,56579,145101,5,커피 한잔의 낭만파,0.396400005
3001,아우어베이커리,가로수길점,서울강남구,02-546-3800,서울특별시 강남구 신사동 523-19,37.521,127.021,베이커리|카페,9,카페,4.777777778,262120,287274,5,커피 한잔의 낭만파,0.396299988
3002,샌드위밋,,서울강남구,02-3453-0991,서울특별시 강남구 삼성동 159-8,37.509112,127.061554,샌드위치|햄치즈샌드위치,3,카페,3.666666667,214301,385219,4,커피 한잔의 낭만파,0.396200001
3003,아펜즈커피,,경기구리시,010-3210-8405,경기 구리시 아천동 316-9,37.5624,127.113,루프탑|카페,2,카페,4.5,263994,321985,5,커피 한잔의 낭만파,0.396100014
3004,에스키모,코엑스점,서울강남구,02-562-9244,서울특별시 강남구 삼성동 159 코엑스몰 B1 I105,37.512523,127.058821,타르트|카페,6,카페,2.333333333,277042,385219,4,커피 한잔의 낭만파,0.395999998
3005,벨롱에스프레소,,서울광진구,02-2201-2266,서울특별시 광진구 화양동 110-40,37.546869,127.071635,에스프레소|카페,1,카페,4,177632,194387,4,커피 한잔의 낭만파,0.395900011
3006,오브너,,대구중구,,대구광역시 중구 봉산동 135-13,35.862827,128.598107,케이크|카페,5,카페,3.8,292889,106145,4,커피 한잔의 낭만파,0.395799994
3007,우리는분위기를사랑해,,부산남구,051-625-5511,부산광역시 남구 대연동 60-14,35.135588,129.101489,브런치카페|카페,4,카페,4.75,306228,246134,5,커피 한잔의 낭만파,0.395799994
